Dataset,Seed,Analysis Type,Model,AUROC Score,AUROC std,RMSE,Spearman,avgp,avgp_std,davgp,davgp_std
herg,8,Classification,CLAMP,0.7542735042735044,0.028127142723501,,,0.8405640021405353,0.0220085246262363,0.1249676718653058,0.0179966359606328
herg,8,Classification,coati2,0.7339398952302179,0.0273728307355305,,,0.8294822698492424,0.0221996054448954,0.113885939574013,0.0178983733489367
herg,8,Classification,Autoreg Only,0.6001516404742211,0.0304653286182023,,,0.7604887937706046,0.027367932026875,0.0448924634953752,0.0148943129557707
herg,9,Classification,Barlow Closed (Text),0.7538164665523157,0.0267894949304319,,,0.8024904967128448,0.0241693318767768,0.1441054035451429,0.019192589552978
herg,9,Classification,Grande Closed (Text),0.7603773584905661,0.0265971939276829,,,0.8079221844603305,0.0252159151155885,0.1495370912926286,0.0192690570766858
herg,9,Classification,CLAMP,0.7433533447684392,0.027433151383136,,,0.7985362341338186,0.0260020459140687,0.1401511409661167,0.0204950806234012
herg,9,Classification,coati2,0.7514579759862778,0.0256720540022817,,,0.8010144853830523,0.0250134420871416,0.1426293922153504,0.0193144805014736
herg,9,Classification,Autoreg Only,0.6049313893653517,0.0283128773782315,,,0.7114761134039231,0.0281342059381908,0.0530910202362212,0.0161053256195072
ames,0,Classification,Autoreg Only,0.6266019969155816,0.0078890984458633,,,0.6299531443071964,0.009636280581801,0.0807773201313721,0.0059623634876365
ames,1,Classification,Autoreg Only,0.6207301207597024,0.0081822131224052,,,0.6253445215090117,0.010147741910443,0.0765673849330292,0.006171932426134
ames,2,Classification,Autoreg Only,0.622819233664591,0.007967620360208,,,0.6229842936144575,0.0101138820335002,0.0717339501134957,0.005517757640026
ames,3,Classification,Autoreg Only,0.6271423962789493,0.0075536048474109,,,0.6179744743341173,0.009596216775964,0.0834160541476115,0.0059268825265021
ames,4,Classification,Autoreg Only,0.6383237609972696,0.0080591500271104,,,0.6181694973102159,0.0101466279713313,0.0919308576151117,0.0067191418820915
ames,5,Classification,Autoreg Only,0.6269044254163549,0.0076718768369334,,,0.6485937268067239,0.0096326490466691,0.0797561340614642,0.0059838294417833
ames,6,Classification,Autoreg Only,0.6266597188412852,0.0071434498199236,,,0.6247186260124159,0.009805835370972,0.0819871063641608,0.0061455382270973
ames,7,Classification,Autoreg Only,0.6269493831529365,0.0080673669891382,,,0.6322927679749641,0.0096655176257733,0.0738725814692043,0.005189622672042
ames,8,Classification,Autoreg Only,0.5831403197888307,0.0068162021263296,,,0.5364758805147496,0.0103512281679822,0.0580358915007424,0.0058361417718621
ames,9,Classification,Autoreg Only,0.6278270561971999,0.0084922539815702,,,0.6205884623580615,0.0099604775058863,0.0761718653098855,0.0055181892158943
bace_regression,0,Regression,Barlow Closed (Text),,,0.7006751948592553,,,,,
bace_regression,0,Regression,Grande Closed (Text),,,0.6803879459436681,,,,,
bace_classification,0,Classification,Autoreg Only,0.6869651741293533,0.0163250715786837,,,0.5988805190013529,0.0228501002243474,0.1334549870864592,0.0158175096923181
bace_classification,1,Classification,Autoreg Only,0.6737827448747152,0.0173502758973277,,,0.5427912468221715,0.0230761220473955,0.1211838686930542,0.0160851617489279
bace_classification,2,Classification,Autoreg Only,0.6595073891625615,0.017607996945202,,,0.571630536659108,0.0233996793057247,0.108667573696145,0.0149378224832803
bace_classification,3,Classification,Autoreg Only,0.6844913984966616,0.0175332500882092,,,0.6042998733413792,0.0223878786882932,0.1300594506201111,0.0148186803007178
bace_classification,4,Classification,Autoreg Only,0.6458937162257326,0.0173897336271368,,,0.5186668684555936,0.0236807905477228,0.0979679437244108,0.0152120613469218
bace_classification,5,Classification,Autoreg Only,0.6618354800122404,0.016995376815122,,,0.5703054266299296,0.0237151523070796,0.1116983307035169,0.0145937683926502
bace_regression,0,Regression,Autoreg Only,,,0.7185177401501179,,,,,
bace_regression,1,Regression,Autoreg Only,,,0.7812140093045274,,,,,
bace_regression,2,Regression,Autoreg Only,,,0.7384174148969554,,,,,
bace_regression,3,Regression,Autoreg Only,,,0.7827507611451475,,,,,
bace_regression,4,Regression,Autoreg Only,,,0.801872067558658,,,,,
bace_regression,5,Regression,Autoreg Only,,,0.8078497316372508,,,,,
bace_regression,6,Regression,Autoreg Only,,,0.8144075120004863,,,,,
bace_regression,7,Regression,Autoreg Only,,,0.7817442316677029,,,,,
bace_regression,8,Regression,Autoreg Only,,,0.7597992103335082,,,,,
bace_regression,9,Regression,Autoreg Only,,,0.7762464524580505,,,,,
bace_classification,0,Classification,Autoreg Only,0.6869651741293533,0.0163250715786837,,,0.5988805190013529,0.0228501002243474,0.1334549870864592,0.0158175096923181
bace_classification,1,Classification,Autoreg Only,0.6737827448747152,0.0173502758973277,,,0.5427912468221715,0.0230761220473955,0.1211838686930542,0.0160851617489279
bace_classification,2,Classification,Autoreg Only,0.6595073891625615,0.017607996945202,,,0.571630536659108,0.0233996793057247,0.108667573696145,0.0149378224832803
bace_classification,3,Classification,Autoreg Only,0.6844913984966616,0.0175332500882092,,,0.6042998733413792,0.0223878786882932,0.1300594506201111,0.0148186803007178
bace_classification,4,Classification,Autoreg Only,0.6458937162257326,0.0173897336271368,,,0.5186668684555936,0.0236807905477228,0.0979679437244108,0.0152120613469218
bace_classification,5,Classification,Autoreg Only,0.6618354800122404,0.016995376815122,,,0.5703054266299296,0.0237151523070796,0.1116983307035169,0.0145937683926502
bace_classification,6,Classification,Autoreg Only,0.6489540943813806,0.0177378527146847,,,0.5251419991349593,0.0228486945554507,0.099778723045131,0.0153667709897129
bace_classification,7,Classification,Autoreg Only,0.6642977528089888,0.017240855284254,,,0.5844198603286508,0.0227976346503373,0.1135203894291799,0.0161220966739992
bace_classification,8,Classification,Autoreg Only,0.6533451452870306,0.0179737337210454,,,0.5456365141492706,0.0235982554280167,0.1070631984293234,0.0151814304610872
bace_classification,9,Classification,Autoreg Only,0.6664899332654677,0.0161550919838921,,,0.5565356163503613,0.0232973450457073,0.1126782847783666,0.0143414693031155
pgp_broccatelli,0,Classification,Autoreg Only,0.7274142623843223,0.0181021777917874,,,0.7101697122395842,0.022719194457682,0.1617296465581392,0.0162788273718612
pgp_broccatelli,1,Classification,Autoreg Only,0.690915692948037,0.0188118455415219,,,0.662765428183522,0.0242493669574734,0.1274616515004349,0.0158147266001926
pgp_broccatelli,2,Classification,Autoreg Only,0.6948550865590352,0.0177220436112598,,,0.655439859743507,0.0244604166242576,0.1332723720587779,0.016195886352905
pgp_broccatelli,3,Classification,Autoreg Only,0.7314116379310345,0.0175873039419314,,,0.6978233193662834,0.0229749994719282,0.1732331554318571,0.0180344024303957
pgp_broccatelli,4,Classification,Autoreg Only,0.7370875859247952,0.0162320546457529,,,0.6606516506568498,0.026304259902124,0.1858882437167867,0.0183462276424353
pgp_broccatelli,5,Classification,Autoreg Only,0.6703237686051864,0.019253232810131,,,0.6723300157501424,0.0239926356475634,0.1091116249455447,0.014872812346983
pgp_broccatelli,6,Classification,Autoreg Only,0.6673954813489696,0.0195715277806852,,,0.6775520620870672,0.0232525566964138,0.1011973822841115,0.0144144774086564
pgp_broccatelli,7,Classification,Autoreg Only,0.6885964912280702,0.0185928573092961,,,0.6843386210854239,0.0221862403949727,0.1218386210854238,0.0156409757747498
pgp_broccatelli,8,Classification,Autoreg Only,0.6803365446926168,0.0188333508272724,,,0.6112424308019078,0.0256900605919701,0.1301258462370473,0.0176474933217412
pgp_broccatelli,9,Classification,Autoreg Only,0.6878680038822388,0.0177338621523119,,,0.6607242936823888,0.0231520605449292,0.120626094009721,0.0144896710648881
caco2_wang,0,Regression,Autoreg Only,,,0.6582062337303597,,,,,
caco2_wang,1,Regression,Autoreg Only,,,0.6868672779473883,,,,,
caco2_wang,2,Regression,Autoreg Only,,,0.7321306019340933,,,,,
caco2_wang,3,Regression,Autoreg Only,,,0.6674864901900319,,,,,
caco2_wang,4,Regression,Autoreg Only,,,0.7133952543175727,,,,,
caco2_wang,5,Regression,Autoreg Only,,,0.7081501689989936,,,,,
caco2_wang,6,Regression,Autoreg Only,,,0.7276900889688708,,,,,
caco2_wang,7,Regression,Autoreg Only,,,0.7366712326270578,,,,,
caco2_wang,8,Regression,Autoreg Only,,,0.7340217367418708,,,,,
caco2_wang,9,Regression,Autoreg Only,,,0.7268740988386126,,,,,
clearance_microsome_az,0,Regression,Autoreg Only,,,,0.1930832574570488,,,,
clearance_microsome_az,1,Regression,Autoreg Only,,,,0.178655006559272,,,,
clearance_microsome_az,2,Regression,Autoreg Only,,,,0.1685120165730528,,,,
clearance_microsome_az,3,Regression,Autoreg Only,,,,0.2506022459852525,,,,
clearance_microsome_az,4,Regression,Autoreg Only,,,,0.1013335487953147,,,,
clearance_microsome_az,5,Regression,Autoreg Only,,,,0.1734164913386592,,,,
clearance_microsome_az,6,Regression,Autoreg Only,,,,0.1100110753430958,,,,
clearance_microsome_az,7,Regression,Autoreg Only,,,,0.2048877631429221,,,,
clearance_microsome_az,8,Regression,Autoreg Only,,,,0.244014122170398,,,,
clearance_microsome_az,9,Regression,Autoreg Only,,,,0.1692104393739108,,,,
clearance_hepatocyte_az,0,Regression,Autoreg Only,,,,0.1585029607011432,,,,
clearance_hepatocyte_az,1,Regression,Autoreg Only,,,,0.1273993763842476,,,,
clearance_hepatocyte_az,2,Regression,Autoreg Only,,,,0.1337990978307534,,,,
clearance_hepatocyte_az,3,Regression,Autoreg Only,,,,0.1437441220705603,,,,
clearance_hepatocyte_az,4,Regression,Autoreg Only,,,,0.2023474502219806,,,,
clearance_hepatocyte_az,5,Regression,Autoreg Only,,,,0.0686637021912877,,,,
clearance_hepatocyte_az,6,Regression,Autoreg Only,,,,0.1493206423061211,,,,
clearance_hepatocyte_az,7,Regression,Autoreg Only,,,,0.1539581564879214,,,,
clearance_hepatocyte_az,8,Regression,Autoreg Only,,,,0.0979655728947839,,,,
clearance_hepatocyte_az,9,Regression,Autoreg Only,,,,0.1522733315179265,,,,
ppbr_az,0,Regression,Autoreg Only,,,18.669690453432068,,,,,
ppbr_az,1,Regression,Autoreg Only,,,18.56255388630244,,,,,
ppbr_az,2,Regression,Autoreg Only,,,19.173768531147758,,,,,
ppbr_az,3,Regression,Autoreg Only,,,17.650908711749466,,,,,
ppbr_az,4,Regression,Autoreg Only,,,18.519515071769497,,,,,
ppbr_az,5,Regression,Autoreg Only,,,17.515948500673364,,,,,
ppbr_az,6,Regression,Autoreg Only,,,18.175501244138715,,,,,
ppbr_az,7,Regression,Autoreg Only,,,18.367182846061947,,,,,
ppbr_az,8,Regression,Autoreg Only,,,17.344029361654727,,,,,
ppbr_az,9,Regression,Autoreg Only,,,17.239525616149812,,,,,
vdss_lombardo,0,Regression,Autoreg Only,,,,0.1753052527458672,,,,
vdss_lombardo,1,Regression,Autoreg Only,,,,0.148233962153362,,,,
vdss_lombardo,2,Regression,Autoreg Only,,,,0.106124498990723,,,,
vdss_lombardo,3,Regression,Autoreg Only,,,,0.1088839784189096,,,,
vdss_lombardo,4,Regression,Autoreg Only,,,,0.0692394076751929,,,,
vdss_lombardo,5,Regression,Autoreg Only,,,,0.1186565019733416,,,,
vdss_lombardo,6,Regression,Autoreg Only,,,,0.1083028822494723,,,,
vdss_lombardo,7,Regression,Autoreg Only,,,,0.1306425251216897,,,,
vdss_lombardo,8,Regression,Autoreg Only,,,,0.1509333654239097,,,,
vdss_lombardo,9,Regression,Autoreg Only,,,,0.2035352486852057,,,,
hia_hou,0,Classification,Autoreg Only,0.7191147859922179,0.0462591808979733,,,0.9351622755551504,0.0139678524827076,0.0458889191537663,0.0118731621908048
hia_hou,1,Classification,Autoreg Only,0.6746608527131783,0.0469331027477888,,,0.9257141871674814,0.0160223804276045,0.0360590147536883,0.0107525973446683
hia_hou,2,Classification,Autoreg Only,0.7455018939393939,0.0399248029341807,,,0.9397805913809374,0.0142755318123334,0.05396744259201,0.0126055598082387
hia_hou,3,Classification,Autoreg Only,0.787320711417097,0.0398174858766347,,,0.9448552606960888,0.0135737869564057,0.068094697315807,0.0146485255165505
hia_hou,4,Classification,Autoreg Only,0.7518686725328791,0.0371881807180501,,,0.9346330022440008,0.0140233716764094,0.0604394538569041,0.0129253198006847
hia_hou,5,Classification,Autoreg Only,0.7859738372093024,0.0397950837636205,,,0.9506728945678158,0.0126721921925464,0.0610177221540226,0.013791099926477
hia_hou,6,Classification,Autoreg Only,0.6443076923076922,0.0390495877005605,,,0.9002609826989619,0.0189752055439166,0.035209079584775,0.0114891436422516
hia_hou,7,Classification,Autoreg Only,0.7263222632226323,0.0401456096363127,,,0.9278635181441736,0.0156422885352047,0.0536699697570769,0.0130015450371726
hia_hou,8,Classification,Autoreg Only,0.667387883556255,0.0413173251330536,,,0.9013850796485576,0.0183664010811136,0.0432535917592843,0.0118965154077571
hia_hou,9,Classification,Autoreg Only,0.6862990810359231,0.0437444498489344,,,0.9141721908005432,0.017293612505287,0.0452066735591639,0.0130601978385551
ld50_zhu,0,Regression,Autoreg Only,,,0.9323542825096426,,,,,
ld50_zhu,1,Regression,Autoreg Only,,,0.7850738593929862,,,,,
ld50_zhu,2,Regression,Autoreg Only,,,0.8279668146670397,,,,,
ld50_zhu,3,Regression,Autoreg Only,,,0.8582555156929728,,,,,
ld50_zhu,4,Regression,Autoreg Only,,,0.8460261901403541,,,,,
ld50_zhu,5,Regression,Autoreg Only,,,0.8440807792769748,,,,,
ld50_zhu,6,Regression,Autoreg Only,,,0.8452736547943588,,,,,
ld50_zhu,7,Regression,Autoreg Only,,,0.9261721088502222,,,,,
ld50_zhu,8,Regression,Autoreg Only,,,0.7716662615308597,,,,,
ld50_zhu,9,Regression,Autoreg Only,,,0.775966931107479,,,,,
delaney,0,Regression,Autoreg Only,,,0.6929402619183579,,,,,
delaney,1,Regression,Autoreg Only,,,0.8731556284453829,,,,,
delaney,2,Regression,Autoreg Only,,,0.9521605142341502,,,,,
delaney,3,Regression,Autoreg Only,,,0.876772953687844,,,,,
delaney,4,Regression,Autoreg Only,,,0.7066408570730646,,,,,
delaney,5,Regression,Autoreg Only,,,0.8110573992842953,,,,,
delaney,6,Regression,Autoreg Only,,,0.8514551155554025,,,,,
delaney,7,Regression,Autoreg Only,,,0.8528560801369697,,,,,
delaney,8,Regression,Autoreg Only,,,0.8422438298118322,,,,,
delaney,9,Regression,Autoreg Only,,,0.8853305275666653,,,,,
bace_regression,0,Regression,Barlow Closed (Text),,,0.7006751948592553,,,,,
bace_regression,0,Regression,Grande Closed (Text),,,0.6803879459436681,,,,,
bace_regression,0,Regression,CLAMP,,,0.7874955431301007,,,,,
bace_regression,0,Regression,coati2,,,0.6490571130491716,,,,,
bace_regression,1,Regression,Barlow Closed (Text),,,0.710368238747018,,,,,
bace_regression,1,Regression,Grande Closed (Text),,,0.7097761756573744,,,,,
bace_regression,1,Regression,CLAMP,,,0.8421513145424645,,,,,
bace_regression,1,Regression,coati2,,,0.7159751024624221,,,,,
bace_regression,2,Regression,Barlow Closed (Text),,,0.6557115455756662,,,,,
bace_regression,2,Regression,Grande Closed (Text),,,0.6654793514979109,,,,,
bace_regression,2,Regression,CLAMP,,,0.7870186565291796,,,,,
bace_regression,2,Regression,coati2,,,0.6453682544926631,,,,,
bace_regression,3,Regression,Barlow Closed (Text),,,0.7450057994836904,,,,,
bace_regression,3,Regression,Grande Closed (Text),,,0.6958441312237593,,,,,
bace_regression,3,Regression,CLAMP,,,0.7836086483139099,,,,,
bace_regression,3,Regression,coati2,,,0.7098817176217916,,,,,
bace_regression,4,Regression,Barlow Closed (Text),,,0.7502976683905803,,,,,
bace_regression,4,Regression,Grande Closed (Text),,,0.7217298807031297,,,,,
bace_regression,4,Regression,CLAMP,,,0.837352101168569,,,,,
bace_regression,4,Regression,coati2,,,0.7241469575979647,,,,,
bace_regression,5,Regression,Barlow Closed (Text),,,0.7380203718756573,,,,,
bace_regression,5,Regression,Grande Closed (Text),,,0.6929867463299533,,,,,
bace_regression,5,Regression,CLAMP,,,0.8340979159404861,,,,,
bace_regression,5,Regression,coati2,,,0.7145628251477525,,,,,
bace_regression,6,Regression,Barlow Closed (Text),,,0.7638763352948491,,,,,
bace_regression,6,Regression,Grande Closed (Text),,,0.7140233006145627,,,,,
bace_regression,6,Regression,CLAMP,,,0.8760671620852237,,,,,
bace_regression,6,Regression,coati2,,,0.7349419704109162,,,,,
bace_regression,7,Regression,Barlow Closed (Text),,,0.716855661884466,,,,,
bace_regression,7,Regression,Grande Closed (Text),,,0.7094870792646267,,,,,
bace_regression,7,Regression,CLAMP,,,0.8224837582826423,,,,,
bace_regression,7,Regression,coati2,,,0.7090530435225136,,,,,
bace_regression,8,Regression,Barlow Closed (Text),,,0.7066945809663099,,,,,
bace_regression,8,Regression,Grande Closed (Text),,,0.6722546414010926,,,,,
bace_regression,8,Regression,CLAMP,,,0.8477748771420983,,,,,
bace_regression,8,Regression,coati2,,,0.7220698997299697,,,,,
bace_regression,9,Regression,Barlow Closed (Text),,,0.7051345161461183,,,,,
bace_regression,9,Regression,Grande Closed (Text),,,0.6865408984790613,,,,,
bace_regression,9,Regression,CLAMP,,,0.8182236368875347,,,,,
bace_regression,9,Regression,coati2,,,0.7121654367222793,,,,,
caco2_wang,0,Regression,Barlow Closed (Text),,,0.5664468858718619,,,,,
caco2_wang,0,Regression,Grande Closed (Text),,,0.5333992898790132,,,,,
caco2_wang,0,Regression,CLAMP,,,0.6232111982713409,,,,,
caco2_wang,0,Regression,coati2,,,0.4968233664854685,,,,,
caco2_wang,1,Regression,Barlow Closed (Text),,,0.606941193450337,,,,,
caco2_wang,1,Regression,Grande Closed (Text),,,0.5738357552859475,,,,,
caco2_wang,1,Regression,CLAMP,,,0.6433156784771252,,,,,
caco2_wang,1,Regression,coati2,,,0.5219538481655364,,,,,
caco2_wang,2,Regression,Barlow Closed (Text),,,0.6519797956976608,,,,,
caco2_wang,2,Regression,Grande Closed (Text),,,0.6106368257625471,,,,,
caco2_wang,2,Regression,CLAMP,,,0.6779720282953894,,,,,
caco2_wang,2,Regression,coati2,,,0.5714493991659472,,,,,
caco2_wang,3,Regression,Barlow Closed (Text),,,0.5843924257840832,,,,,
caco2_wang,3,Regression,Grande Closed (Text),,,0.5426406139161128,,,,,
caco2_wang,3,Regression,CLAMP,,,0.6220960842778456,,,,,
caco2_wang,3,Regression,coati2,,,0.5281067837300089,,,,,
caco2_wang,4,Regression,Barlow Closed (Text),,,0.626912549187437,,,,,
caco2_wang,4,Regression,Grande Closed (Text),,,0.5869764584964573,,,,,
caco2_wang,4,Regression,CLAMP,,,0.6896755199806032,,,,,
caco2_wang,4,Regression,coati2,,,0.5569810201561135,,,,,
caco2_wang,5,Regression,Barlow Closed (Text),,,0.625992737206791,,,,,
caco2_wang,5,Regression,Grande Closed (Text),,,0.5945248840115739,,,,,
caco2_wang,5,Regression,CLAMP,,,0.6362147812436431,,,,,
caco2_wang,5,Regression,coati2,,,0.5679238067514452,,,,,
caco2_wang,6,Regression,Barlow Closed (Text),,,0.6115467354915066,,,,,
caco2_wang,6,Regression,Grande Closed (Text),,,0.5718682715622211,,,,,
caco2_wang,6,Regression,CLAMP,,,0.6573030952136246,,,,,
caco2_wang,6,Regression,coati2,,,0.5336603223385105,,,,,
caco2_wang,7,Regression,Barlow Closed (Text),,,0.6352312406929085,,,,,
caco2_wang,7,Regression,Grande Closed (Text),,,0.6021423735182346,,,,,
caco2_wang,7,Regression,CLAMP,,,0.7069025550402575,,,,,
caco2_wang,7,Regression,coati2,,,0.5603692788131469,,,,,
caco2_wang,8,Regression,Barlow Closed (Text),,,0.6443218637871002,,,,,
caco2_wang,8,Regression,Grande Closed (Text),,,0.5855580688953919,,,,,
caco2_wang,8,Regression,CLAMP,,,0.6833359715490621,,,,,
caco2_wang,8,Regression,coati2,,,0.5328755065993019,,,,,
caco2_wang,9,Regression,Barlow Closed (Text),,,0.6226596429946429,,,,,
caco2_wang,9,Regression,Grande Closed (Text),,,0.5963336444779547,,,,,
caco2_wang,9,Regression,CLAMP,,,0.6885480397162236,,,,,
caco2_wang,9,Regression,coati2,,,0.5620813161577863,,,,,
clearance_microsome_az,0,Regression,Barlow Closed (Text),,,,0.4024430781103858,,,,
clearance_microsome_az,0,Regression,Grande Closed (Text),,,,0.4066859213840146,,,,
clearance_microsome_az,0,Regression,CLAMP,,,,0.3685794527777044,,,,
clearance_microsome_az,0,Regression,coati2,,,,0.4786098699091931,,,,
clearance_microsome_az,1,Regression,Barlow Closed (Text),,,,0.4307054269291272,,,,
clearance_microsome_az,1,Regression,Grande Closed (Text),,,,0.4373083609390241,,,,
clearance_microsome_az,1,Regression,CLAMP,,,,0.268819100619892,,,,
clearance_microsome_az,1,Regression,coati2,,,,0.4342841213094359,,,,
clearance_microsome_az,2,Regression,Barlow Closed (Text),,,,0.4028641184872504,,,,
clearance_microsome_az,2,Regression,Grande Closed (Text),,,,0.4236899513200718,,,,
clearance_microsome_az,2,Regression,CLAMP,,,,0.3257910665361413,,,,
clearance_microsome_az,2,Regression,coati2,,,,0.3899511406591157,,,,
clearance_microsome_az,3,Regression,Barlow Closed (Text),,,,0.4498537815987224,,,,
clearance_microsome_az,3,Regression,Grande Closed (Text),,,,0.5121743219775198,,,,
clearance_microsome_az,3,Regression,CLAMP,,,,0.351046681981051,,,,
clearance_microsome_az,3,Regression,coati2,,,,0.4225379247095442,,,,
clearance_microsome_az,4,Regression,Barlow Closed (Text),,,,0.3055529315454571,,,,
clearance_microsome_az,4,Regression,Grande Closed (Text),,,,0.4284085212091509,,,,
clearance_microsome_az,4,Regression,CLAMP,,,,0.2899954005076178,,,,
clearance_microsome_az,4,Regression,coati2,,,,0.3825812589786324,,,,
clearance_microsome_az,5,Regression,Barlow Closed (Text),,,,0.4110886891227169,,,,
clearance_microsome_az,5,Regression,Grande Closed (Text),,,,0.506119236016791,,,,
clearance_microsome_az,5,Regression,CLAMP,,,,0.3360247313655439,,,,
clearance_microsome_az,5,Regression,coati2,,,,0.4249554746935604,,,,
clearance_microsome_az,6,Regression,Barlow Closed (Text),,,,0.475409309394887,,,,
clearance_microsome_az,6,Regression,Grande Closed (Text),,,,0.5185383798141427,,,,
clearance_microsome_az,6,Regression,CLAMP,,,,0.3462935441263042,,,,
clearance_microsome_az,6,Regression,coati2,,,,0.5437783433651993,,,,
clearance_microsome_az,7,Regression,Barlow Closed (Text),,,,0.4170282019713645,,,,
clearance_microsome_az,7,Regression,Grande Closed (Text),,,,0.4308695973506426,,,,
clearance_microsome_az,7,Regression,CLAMP,,,,0.3055904753714008,,,,
clearance_microsome_az,7,Regression,coati2,,,,0.4977387905440397,,,,
clearance_microsome_az,8,Regression,Barlow Closed (Text),,,,0.3326672917238122,,,,
clearance_microsome_az,8,Regression,Grande Closed (Text),,,,0.4455409705525676,,,,
clearance_microsome_az,8,Regression,CLAMP,,,,0.3764848773994279,,,,
clearance_microsome_az,8,Regression,coati2,,,,0.3844596520712305,,,,
clearance_microsome_az,9,Regression,Barlow Closed (Text),,,,0.3950383262785057,,,,
clearance_microsome_az,9,Regression,Grande Closed (Text),,,,0.4953181963408724,,,,
clearance_microsome_az,9,Regression,CLAMP,,,,0.3892077295958395,,,,
clearance_microsome_az,9,Regression,coati2,,,,0.4947905658436608,,,,
clearance_hepatocyte_az,0,Regression,Barlow Closed (Text),,,,0.3133329175360674,,,,
clearance_hepatocyte_az,0,Regression,Grande Closed (Text),,,,0.3009602825216704,,,,
clearance_hepatocyte_az,0,Regression,CLAMP,,,,0.3082655343289572,,,,
clearance_hepatocyte_az,0,Regression,coati2,,,,0.4116094553846574,,,,
clearance_hepatocyte_az,1,Regression,Barlow Closed (Text),,,,0.3225358415363694,,,,
clearance_hepatocyte_az,1,Regression,Grande Closed (Text),,,,0.3823105790682073,,,,
clearance_hepatocyte_az,1,Regression,CLAMP,,,,0.2508334133047541,,,,
clearance_hepatocyte_az,1,Regression,coati2,,,,0.3607476794528326,,,,
clearance_hepatocyte_az,2,Regression,Barlow Closed (Text),,,,0.3201544486125662,,,,
clearance_hepatocyte_az,2,Regression,Grande Closed (Text),,,,0.3366838706855838,,,,
clearance_hepatocyte_az,2,Regression,CLAMP,,,,0.2958903533942196,,,,
clearance_hepatocyte_az,2,Regression,coati2,,,,0.3970850995365944,,,,
clearance_hepatocyte_az,3,Regression,Barlow Closed (Text),,,,0.289683624120942,,,,
clearance_hepatocyte_az,3,Regression,Grande Closed (Text),,,,0.3606022025878223,,,,
clearance_hepatocyte_az,3,Regression,CLAMP,,,,0.3148998799237877,,,,
clearance_hepatocyte_az,3,Regression,coati2,,,,0.380453106682536,,,,
clearance_hepatocyte_az,4,Regression,Barlow Closed (Text),,,,0.3541395897326903,,,,
clearance_hepatocyte_az,4,Regression,Grande Closed (Text),,,,0.3366042644266571,,,,
clearance_hepatocyte_az,4,Regression,CLAMP,,,,0.2938260731193814,,,,
clearance_hepatocyte_az,4,Regression,coati2,,,,0.3644323440182907,,,,
clearance_hepatocyte_az,5,Regression,Barlow Closed (Text),,,,0.3129885408293364,,,,
clearance_hepatocyte_az,5,Regression,Grande Closed (Text),,,,0.3944622990392454,,,,
clearance_hepatocyte_az,5,Regression,CLAMP,,,,0.284926804400047,,,,
clearance_hepatocyte_az,5,Regression,coati2,,,,0.3816259111099768,,,,
clearance_hepatocyte_az,6,Regression,Barlow Closed (Text),,,,0.3498709098694758,,,,
clearance_hepatocyte_az,6,Regression,Grande Closed (Text),,,,0.3485463038450641,,,,
clearance_hepatocyte_az,6,Regression,CLAMP,,,,0.2820396510939099,,,,
clearance_hepatocyte_az,6,Regression,coati2,,,,0.373197667457067,,,,
clearance_hepatocyte_az,7,Regression,Barlow Closed (Text),,,,0.3583080923141516,,,,
clearance_hepatocyte_az,7,Regression,Grande Closed (Text),,,,0.324832009728564,,,,
clearance_hepatocyte_az,7,Regression,CLAMP,,,,0.2659822611620307,,,,
clearance_hepatocyte_az,7,Regression,coati2,,,,0.3793990707104903,,,,
clearance_hepatocyte_az,8,Regression,Barlow Closed (Text),,,,0.268136608204081,,,,
clearance_hepatocyte_az,8,Regression,Grande Closed (Text),,,,0.3141591350676739,,,,
clearance_hepatocyte_az,8,Regression,CLAMP,,,,0.2156539321062044,,,,
clearance_hepatocyte_az,8,Regression,coati2,,,,0.3552652783483798,,,,
clearance_hepatocyte_az,9,Regression,Barlow Closed (Text),,,,0.2864219238104659,,,,
clearance_hepatocyte_az,9,Regression,Grande Closed (Text),,,,0.2909592443654469,,,,
clearance_hepatocyte_az,9,Regression,CLAMP,,,,0.1995000037588423,,,,
clearance_hepatocyte_az,9,Regression,coati2,,,,0.3371589772819675,,,,
ppbr_az,0,Regression,Barlow Closed (Text),,,17.561552521312574,,,,,
ppbr_az,0,Regression,Grande Closed (Text),,,16.684111750530246,,,,,
ppbr_az,0,Regression,CLAMP,,,15.738915948157564,,,,,
ppbr_az,0,Regression,coati2,,,16.099141984274713,,,,,
ppbr_az,1,Regression,Barlow Closed (Text),,,17.79981293940846,,,,,
ppbr_az,1,Regression,Grande Closed (Text),,,17.276434143340456,,,,,
ppbr_az,1,Regression,CLAMP,,,16.086303235976626,,,,,
ppbr_az,1,Regression,coati2,,,16.194324236277993,,,,,
ppbr_az,2,Regression,Barlow Closed (Text),,,18.078603669885684,,,,,
ppbr_az,2,Regression,Grande Closed (Text),,,17.595740727895475,,,,,
ppbr_az,2,Regression,CLAMP,,,16.14207314854089,,,,,
ppbr_az,2,Regression,coati2,,,16.790215547189565,,,,,
ppbr_az,3,Regression,Barlow Closed (Text),,,17.226058820409822,,,,,
ppbr_az,3,Regression,Grande Closed (Text),,,16.43054623270274,,,,,
ppbr_az,3,Regression,CLAMP,,,15.33601611500753,,,,,
ppbr_az,3,Regression,coati2,,,15.759459439200723,,,,,
ppbr_az,4,Regression,Barlow Closed (Text),,,18.048857667007468,,,,,
